activity,timestamp,case
Anaerobic Digester,1969-12-31 23:00:00+00:00,case_7383
Storage Tank,1970-01-01 00:00:00+00:00,case_7383
Disposal to Landfill,1970-01-01 01:00:00+00:00,case_7383
Coarse Screens,1969-12-31 16:00:00+00:00,case_9957
Fine Screens,1969-12-31 17:00:00+00:00,case_9957
Compacted Screenings,1969-12-31 18:00:00+00:00,case_9957
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_9957
Coarse Screens,1969-12-31 16:00:00+00:00,case_2539
Fine Screens,1969-12-31 17:00:00+00:00,case_2539
Compacted Screenings,1969-12-31 18:00:00+00:00,case_2539
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_2539
Coarse Screens,1969-12-31 16:00:00+00:00,case_5576
Fine Screens,1969-12-31 17:00:00+00:00,case_5576
Compacted Screenings,1969-12-31 18:00:00+00:00,case_5576
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_5576
Coarse Screens,1969-12-31 16:00:00+00:00,case_1920
Fine Screens,1969-12-31 17:00:00+00:00,case_1920
Compacted Screenings,1969-12-31 18:00:00+00:00,case_1920
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_1920
Coarse Screens,1969-12-31 16:00:00+00:00,case_2788
Fine Screens,1969-12-31 17:00:00+00:00,case_2788
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_2788
Sludge Grinder,1969-12-31 19:00:00+00:00,case_2788
Blend Tank,1969-12-31 20:00:00+00:00,case_2788
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_2788
Storage Tank,1969-12-31 22:00:00+00:00,case_2788
Disposal to Landfill,1969-12-31 23:00:00+00:00,case_2788
Coarse Screens,1969-12-31 16:00:00+00:00,case_5771
Fine Screens,1969-12-31 17:00:00+00:00,case_5771
Compacted Screenings,1969-12-31 18:00:00+00:00,case_5771
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_5771
Coarse Screens,1969-12-31 16:00:00+00:00,case_8798
Fine Screens,1969-12-31 17:00:00+00:00,case_8798
Compacted Screenings,1969-12-31 18:00:00+00:00,case_8798
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_8798
Coarse Screens,1969-12-31 16:00:00+00:00,case_2663
Fine Screens,1969-12-31 17:00:00+00:00,case_2663
Compacted Screenings,1969-12-31 18:00:00+00:00,case_2663
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_2663
Coarse Screens,1969-12-31 16:00:00+00:00,case_3074
Fine Screens,1969-12-31 17:00:00+00:00,case_3074
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_3074
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_3074
Final Clarifier,1969-12-31 20:00:00+00:00,case_3074
Chlorine Contact Basin,1969-12-31 21:00:00+00:00,case_3074
Pond,1969-12-31 22:00:00+00:00,case_3074
De-chlorination Pond,1969-12-31 23:00:00+00:00,case_3074
Cascade Aerator,1970-01-01 00:00:00+00:00,case_3074
Coarse Screens,1969-12-31 16:00:00+00:00,case_5906
Fine Screens,1969-12-31 17:00:00+00:00,case_5906
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_5906
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_5906
Bio-reactor Tanks,1969-12-31 20:00:00+00:00,case_5906
Bio-reactor Tanks,1969-12-31 21:00:00+00:00,case_5906
Dissolved-Air Flotation Thickening,1969-12-31 22:00:00+00:00,case_5906
Blend Tank,1969-12-31 23:00:00+00:00,case_5906
Anaerobic Digester,1970-01-01 00:00:00+00:00,case_5906
Coarse Screens,1969-12-31 16:00:00+00:00,case_8332
Fine Screens,1969-12-31 17:00:00+00:00,case_8332
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_8332
Sludge Grinder,1969-12-31 19:00:00+00:00,case_8332
Blend Tank,1969-12-31 20:00:00+00:00,case_8332
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_8332
Storage Tank,1969-12-31 22:00:00+00:00,case_8332
Disposal to Landfill,1969-12-31 23:00:00+00:00,case_8332
Coarse Screens,1969-12-31 16:00:00+00:00,case_8189
Fine Screens,1969-12-31 17:00:00+00:00,case_8189
Compacted Screenings,1969-12-31 18:00:00+00:00,case_8189
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_8189
Coarse Screens,1969-12-31 16:00:00+00:00,case_9147
Fine Screens,1969-12-31 17:00:00+00:00,case_9147
Compacted Screenings,1969-12-31 18:00:00+00:00,case_9147
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_9147
Coarse Screens,1969-12-31 16:00:00+00:00,case_6562
Fine Screens,1969-12-31 17:00:00+00:00,case_6562
Compacted Screenings,1969-12-31 18:00:00+00:00,case_6562
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_6562
Coarse Screens,1969-12-31 16:00:00+00:00,case_8862
Fine Screens,1969-12-31 17:00:00+00:00,case_8862
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_8862
Sludge Grinder,1969-12-31 19:00:00+00:00,case_8862
Blend Tank,1969-12-31 20:00:00+00:00,case_8862
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_8862
Coarse Screens,1969-12-31 16:00:00+00:00,case_832
Fine Screens,1969-12-31 17:00:00+00:00,case_832
Compacted Screenings,1969-12-31 18:00:00+00:00,case_832
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_832
Coarse Screens,1969-12-31 16:00:00+00:00,case_1774
Fine Screens,1969-12-31 17:00:00+00:00,case_1774
Compacted Screenings,1969-12-31 18:00:00+00:00,case_1774
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_1774
Coarse Screens,1969-12-31 16:00:00+00:00,case_8887
Fine Screens,1969-12-31 17:00:00+00:00,case_8887
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_8887
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_8887
Final Clarifier,1969-12-31 20:00:00+00:00,case_8887
Chlorine Contact Basin,1969-12-31 21:00:00+00:00,case_8887
Pond,1969-12-31 22:00:00+00:00,case_8887
De-chlorination Pond,1969-12-31 23:00:00+00:00,case_8887
Effluent Pumping Station,1970-01-01 00:00:00+00:00,case_8887
Coarse Screens,1969-12-31 16:00:00+00:00,case_8170
Fine Screens,1969-12-31 17:00:00+00:00,case_8170
Compacted Screenings,1969-12-31 18:00:00+00:00,case_8170
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_8170
Coarse Screens,1969-12-31 16:00:00+00:00,case_5007
Fine Screens,1969-12-31 17:00:00+00:00,case_5007
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_5007
Sludge Grinder,1969-12-31 19:00:00+00:00,case_5007
Blend Tank,1969-12-31 20:00:00+00:00,case_5007
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_5007
Storage Tank,1969-12-31 22:00:00+00:00,case_5007
Disposal to Landfill,1969-12-31 23:00:00+00:00,case_5007
Coarse Screens,1969-12-31 16:00:00+00:00,case_9978
Fine Screens,1969-12-31 17:00:00+00:00,case_9978
Compacted Screenings,1969-12-31 18:00:00+00:00,case_9978
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_9978
Coarse Screens,1969-12-31 16:00:00+00:00,case_619
Fine Screens,1969-12-31 17:00:00+00:00,case_619
Compacted Screenings,1969-12-31 18:00:00+00:00,case_619
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_619
Coarse Screens,1969-12-31 16:00:00+00:00,case_2719
Fine Screens,1969-12-31 17:00:00+00:00,case_2719
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_2719
Sludge Grinder,1969-12-31 19:00:00+00:00,case_2719
Blend Tank,1969-12-31 20:00:00+00:00,case_2719
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_2719
Coarse Screens,1969-12-31 16:00:00+00:00,case_1107
Fine Screens,1969-12-31 17:00:00+00:00,case_1107
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_1107
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_1107
Bio-reactor Tanks,1969-12-31 20:00:00+00:00,case_1107
Final Clarifier,1969-12-31 21:00:00+00:00,case_1107
Chlorine Contact Basin,1969-12-31 22:00:00+00:00,case_1107
Pond,1969-12-31 23:00:00+00:00,case_1107
De-chlorination Pond,1970-01-01 00:00:00+00:00,case_1107
Cascade Aerator,1970-01-01 01:00:00+00:00,case_1107
Coarse Screens,1969-12-31 16:00:00+00:00,case_9611
Fine Screens,1969-12-31 17:00:00+00:00,case_9611
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_9611
Sludge Grinder,1969-12-31 19:00:00+00:00,case_9611
Blend Tank,1969-12-31 20:00:00+00:00,case_9611
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_9611
Storage Tank,1969-12-31 22:00:00+00:00,case_9611
Disposal to Landfill,1969-12-31 23:00:00+00:00,case_9611
Coarse Screens,1969-12-31 16:00:00+00:00,case_2158
Fine Screens,1969-12-31 17:00:00+00:00,case_2158
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_2158
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_2158
Bio-reactor Tanks,1969-12-31 20:00:00+00:00,case_2158
Bio-reactor Tanks,1969-12-31 21:00:00+00:00,case_2158
Bio-reactor Tanks,1969-12-31 22:00:00+00:00,case_2158
Bio-reactor Tanks,1969-12-31 23:00:00+00:00,case_2158
Dissolved-Air Flotation Thickening,1970-01-01 00:00:00+00:00,case_2158
Blend Tank,1970-01-01 01:00:00+00:00,case_2158
Anaerobic Digester,1970-01-01 02:00:00+00:00,case_2158
Storage Tank,1970-01-01 03:00:00+00:00,case_2158
Disposal to Landfill,1970-01-01 04:00:00+00:00,case_2158
Coarse Screens,1969-12-31 16:00:00+00:00,case_5223
Fine Screens,1969-12-31 17:00:00+00:00,case_5223
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_5223
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_5223
Bio-reactor Tanks,1969-12-31 20:00:00+00:00,case_5223
Final Clarifier,1969-12-31 21:00:00+00:00,case_5223
Chlorine Contact Basin,1969-12-31 22:00:00+00:00,case_5223
Pond,1969-12-31 23:00:00+00:00,case_5223
De-chlorination Pond,1970-01-01 00:00:00+00:00,case_5223
Cascade Aerator,1970-01-01 01:00:00+00:00,case_5223
Coarse Screens,1969-12-31 16:00:00+00:00,case_466
Fine Screens,1969-12-31 17:00:00+00:00,case_466
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_466
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_466
Bio-reactor Tanks,1969-12-31 20:00:00+00:00,case_466
Bio-reactor Tanks,1969-12-31 21:00:00+00:00,case_466
Final Clarifier,1969-12-31 22:00:00+00:00,case_466
Chlorine Contact Basin,1969-12-31 23:00:00+00:00,case_466
Pond,1970-01-01 00:00:00+00:00,case_466
De-chlorination Pond,1970-01-01 01:00:00+00:00,case_466
Effluent Pumping Station,1970-01-01 02:00:00+00:00,case_466
Coarse Screens,1969-12-31 16:00:00+00:00,case_6635
Fine Screens,1969-12-31 17:00:00+00:00,case_6635
Compacted Screenings,1969-12-31 18:00:00+00:00,case_6635
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_6635
Coarse Screens,1969-12-31 16:00:00+00:00,case_1332
Fine Screens,1969-12-31 17:00:00+00:00,case_1332
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_1332
Sludge Grinder,1969-12-31 19:00:00+00:00,case_1332
Blend Tank,1969-12-31 20:00:00+00:00,case_1332
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_1332
Coarse Screens,1969-12-31 16:00:00+00:00,case_1433
Fine Screens,1969-12-31 17:00:00+00:00,case_1433
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_1433
Sludge Grinder,1969-12-31 19:00:00+00:00,case_1433
Blend Tank,1969-12-31 20:00:00+00:00,case_1433
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_1433
Coarse Screens,1969-12-31 16:00:00+00:00,case_3278
Fine Screens,1969-12-31 17:00:00+00:00,case_3278
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_3278
Sludge Grinder,1969-12-31 19:00:00+00:00,case_3278
Blend Tank,1969-12-31 20:00:00+00:00,case_3278
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_3278
Coarse Screens,1969-12-31 16:00:00+00:00,case_4390
Fine Screens,1969-12-31 17:00:00+00:00,case_4390
Compacted Screenings,1969-12-31 18:00:00+00:00,case_4390
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_4390
Coarse Screens,1969-12-31 16:00:00+00:00,case_7943
Fine Screens,1969-12-31 17:00:00+00:00,case_7943
Compacted Screenings,1969-12-31 18:00:00+00:00,case_7943
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_7943
Coarse Screens,1969-12-31 16:00:00+00:00,case_1780
Fine Screens,1969-12-31 17:00:00+00:00,case_1780
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_1780
Sludge Grinder,1969-12-31 19:00:00+00:00,case_1780
Blend Tank,1969-12-31 20:00:00+00:00,case_1780
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_1780
Storage Tank,1969-12-31 22:00:00+00:00,case_1780
Disposal to Landfill,1969-12-31 23:00:00+00:00,case_1780
Coarse Screens,1969-12-31 16:00:00+00:00,case_6900
Fine Screens,1969-12-31 17:00:00+00:00,case_6900
Compacted Screenings,1969-12-31 18:00:00+00:00,case_6900
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_6900
Coarse Screens,1969-12-31 16:00:00+00:00,case_8413
Fine Screens,1969-12-31 17:00:00+00:00,case_8413
Compacted Screenings,1969-12-31 18:00:00+00:00,case_8413
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_8413
Coarse Screens,1969-12-31 16:00:00+00:00,case_8469
Fine Screens,1969-12-31 17:00:00+00:00,case_8469
Compacted Screenings,1969-12-31 18:00:00+00:00,case_8469
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_8469
Coarse Screens,1969-12-31 16:00:00+00:00,case_1683
Fine Screens,1969-12-31 17:00:00+00:00,case_1683
Compacted Screenings,1969-12-31 18:00:00+00:00,case_1683
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_1683
Coarse Screens,1969-12-31 16:00:00+00:00,case_2418
Fine Screens,1969-12-31 17:00:00+00:00,case_2418
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_2418
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_2418
Dissolved-Air Flotation Thickening,1969-12-31 20:00:00+00:00,case_2418
Blend Tank,1969-12-31 21:00:00+00:00,case_2418
Anaerobic Digester,1969-12-31 22:00:00+00:00,case_2418
Coarse Screens,1969-12-31 16:00:00+00:00,case_426
Fine Screens,1969-12-31 17:00:00+00:00,case_426
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_426
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_426
Final Clarifier,1969-12-31 20:00:00+00:00,case_426
Chlorine Contact Basin,1969-12-31 21:00:00+00:00,case_426
Pond,1969-12-31 22:00:00+00:00,case_426
De-chlorination Pond,1969-12-31 23:00:00+00:00,case_426
Cascade Aerator,1970-01-01 00:00:00+00:00,case_426
Coarse Screens,1969-12-31 16:00:00+00:00,case_3605
Fine Screens,1969-12-31 17:00:00+00:00,case_3605
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_3605
Sludge Grinder,1969-12-31 19:00:00+00:00,case_3605
Blend Tank,1969-12-31 20:00:00+00:00,case_3605
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_3605
Storage Tank,1969-12-31 22:00:00+00:00,case_3605
Disposal to Landfill,1969-12-31 23:00:00+00:00,case_3605
Coarse Screens,1969-12-31 16:00:00+00:00,case_4261
Fine Screens,1969-12-31 17:00:00+00:00,case_4261
Compacted Screenings,1969-12-31 18:00:00+00:00,case_4261
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_4261
Coarse Screens,1969-12-31 16:00:00+00:00,case_8842
Fine Screens,1969-12-31 17:00:00+00:00,case_8842
Compacted Screenings,1969-12-31 18:00:00+00:00,case_8842
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_8842
Coarse Screens,1969-12-31 16:00:00+00:00,case_5435
Fine Screens,1969-12-31 17:00:00+00:00,case_5435
Compacted Screenings,1969-12-31 18:00:00+00:00,case_5435
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_5435
Coarse Screens,1969-12-31 16:00:00+00:00,case_6212
Fine Screens,1969-12-31 17:00:00+00:00,case_6212
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_6212
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_6212
Bio-reactor Tanks,1969-12-31 20:00:00+00:00,case_6212
Bio-reactor Tanks,1969-12-31 21:00:00+00:00,case_6212
Gravity Thickening,1969-12-31 22:00:00+00:00,case_6212
Blend Tank,1969-12-31 23:00:00+00:00,case_6212
Anaerobic Digester,1970-01-01 00:00:00+00:00,case_6212
Coarse Screens,1969-12-31 16:00:00+00:00,case_1521
Fine Screens,1969-12-31 17:00:00+00:00,case_1521
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_1521
Sludge Grinder,1969-12-31 19:00:00+00:00,case_1521
Blend Tank,1969-12-31 20:00:00+00:00,case_1521
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_1521
Coarse Screens,1969-12-31 16:00:00+00:00,case_2086
Fine Screens,1969-12-31 17:00:00+00:00,case_2086
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_2086
Sludge Grinder,1969-12-31 19:00:00+00:00,case_2086
Blend Tank,1969-12-31 20:00:00+00:00,case_2086
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_2086
Coarse Screens,1969-12-31 16:00:00+00:00,case_4936
Fine Screens,1969-12-31 17:00:00+00:00,case_4936
Compacted Screenings,1969-12-31 18:00:00+00:00,case_4936
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_4936
Coarse Screens,1969-12-31 16:00:00+00:00,case_9025
Fine Screens,1969-12-31 17:00:00+00:00,case_9025
Compacted Screenings,1969-12-31 18:00:00+00:00,case_9025
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_9025
Coarse Screens,1969-12-31 16:00:00+00:00,case_944
Fine Screens,1969-12-31 17:00:00+00:00,case_944
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_944
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_944
Bio-reactor Tanks,1969-12-31 20:00:00+00:00,case_944
Bio-reactor Tanks,1969-12-31 21:00:00+00:00,case_944
Final Clarifier,1969-12-31 22:00:00+00:00,case_944
Chlorine Contact Basin,1969-12-31 23:00:00+00:00,case_944
Pond,1970-01-01 00:00:00+00:00,case_944
De-chlorination Pond,1970-01-01 01:00:00+00:00,case_944
Cascade Aerator,1970-01-01 02:00:00+00:00,case_944
Coarse Screens,1969-12-31 16:00:00+00:00,case_593
Fine Screens,1969-12-31 17:00:00+00:00,case_593
Compacted Screenings,1969-12-31 18:00:00+00:00,case_593
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_593
Coarse Screens,1969-12-31 16:00:00+00:00,case_9127
Fine Screens,1969-12-31 17:00:00+00:00,case_9127
Compacted Screenings,1969-12-31 18:00:00+00:00,case_9127
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_9127
Coarse Screens,1969-12-31 16:00:00+00:00,case_1556
Fine Screens,1969-12-31 17:00:00+00:00,case_1556
Compacted Screenings,1969-12-31 18:00:00+00:00,case_1556
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_1556
Coarse Screens,1969-12-31 16:00:00+00:00,case_5519
Fine Screens,1969-12-31 17:00:00+00:00,case_5519
Compacted Screenings,1969-12-31 18:00:00+00:00,case_5519
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_5519
Coarse Screens,1969-12-31 16:00:00+00:00,case_6505
Fine Screens,1969-12-31 17:00:00+00:00,case_6505
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_6505
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_6505
Wastewater Centrifuge De-watering Thickening,1969-12-31 20:00:00+00:00,case_6505
Blend Tank,1969-12-31 21:00:00+00:00,case_6505
Anaerobic Digester,1969-12-31 22:00:00+00:00,case_6505
Storage Tank,1969-12-31 23:00:00+00:00,case_6505
Disposal to Landfill,1970-01-01 00:00:00+00:00,case_6505
Coarse Screens,1969-12-31 16:00:00+00:00,case_7641
Fine Screens,1969-12-31 17:00:00+00:00,case_7641
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_7641
Sludge Grinder,1969-12-31 19:00:00+00:00,case_7641
Blend Tank,1969-12-31 20:00:00+00:00,case_7641
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_7641
Storage Tank,1969-12-31 22:00:00+00:00,case_7641
Disposal to Landfill,1969-12-31 23:00:00+00:00,case_7641
Coarse Screens,1969-12-31 16:00:00+00:00,case_8196
Fine Screens,1969-12-31 17:00:00+00:00,case_8196
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_8196
Sludge Grinder,1969-12-31 19:00:00+00:00,case_8196
Blend Tank,1969-12-31 20:00:00+00:00,case_8196
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_8196
Coarse Screens,1969-12-31 16:00:00+00:00,case_8457
Fine Screens,1969-12-31 17:00:00+00:00,case_8457
Compacted Screenings,1969-12-31 18:00:00+00:00,case_8457
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_8457
Coarse Screens,1969-12-31 16:00:00+00:00,case_9280
Fine Screens,1969-12-31 17:00:00+00:00,case_9280
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_9280
Sludge Grinder,1969-12-31 19:00:00+00:00,case_9280
Blend Tank,1969-12-31 20:00:00+00:00,case_9280
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_9280
Coarse Screens,1969-12-31 16:00:00+00:00,case_2412
Fine Screens,1969-12-31 17:00:00+00:00,case_2412
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_2412
Sludge Grinder,1969-12-31 19:00:00+00:00,case_2412
Blend Tank,1969-12-31 20:00:00+00:00,case_2412
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_2412
Storage Tank,1969-12-31 22:00:00+00:00,case_2412
Disposal to Landfill,1969-12-31 23:00:00+00:00,case_2412
Coarse Screens,1969-12-31 16:00:00+00:00,case_561
Fine Screens,1969-12-31 17:00:00+00:00,case_561
Compacted Screenings,1969-12-31 18:00:00+00:00,case_561
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_561
Coarse Screens,1969-12-31 16:00:00+00:00,case_7097
Fine Screens,1969-12-31 17:00:00+00:00,case_7097
Compacted Screenings,1969-12-31 18:00:00+00:00,case_7097
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_7097
Coarse Screens,1969-12-31 16:00:00+00:00,case_9863
Fine Screens,1969-12-31 17:00:00+00:00,case_9863
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_9863
Sludge Grinder,1969-12-31 19:00:00+00:00,case_9863
Blend Tank,1969-12-31 20:00:00+00:00,case_9863
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_9863
Storage Tank,1969-12-31 22:00:00+00:00,case_9863
Disposal to Landfill,1969-12-31 23:00:00+00:00,case_9863
Coarse Screens,1969-12-31 16:00:00+00:00,case_6335
Fine Screens,1969-12-31 17:00:00+00:00,case_6335
Compacted Screenings,1969-12-31 18:00:00+00:00,case_6335
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_6335
Coarse Screens,1969-12-31 16:00:00+00:00,case_3746
Fine Screens,1969-12-31 17:00:00+00:00,case_3746
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_3746
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_3746
Final Clarifier,1969-12-31 20:00:00+00:00,case_3746
Chlorine Contact Basin,1969-12-31 21:00:00+00:00,case_3746
Pond,1969-12-31 22:00:00+00:00,case_3746
De-chlorination Pond,1969-12-31 23:00:00+00:00,case_3746
Effluent Pumping Station,1970-01-01 00:00:00+00:00,case_3746
Coarse Screens,1969-12-31 16:00:00+00:00,case_9020
Fine Screens,1969-12-31 17:00:00+00:00,case_9020
Compacted Screenings,1969-12-31 18:00:00+00:00,case_9020
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_9020
Coarse Screens,1969-12-31 16:00:00+00:00,case_8351
Fine Screens,1969-12-31 17:00:00+00:00,case_8351
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_8351
Sludge Grinder,1969-12-31 19:00:00+00:00,case_8351
