activity,lifecycle:transition,timestamp,case
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_1598
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2165
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2165
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2165
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2165
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_2165
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_2165
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_2165
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_2165
Blend Tank,start,1969-12-31 18:33:00+00:00,case_2165
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_2165
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_2165
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_2165
Storage Tank,start,1969-12-31 20:43:00+00:00,case_2165
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_2165
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_2165
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_2165
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3024
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3024
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3024
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3024
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_3024
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_3024
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_3024
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_3024
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_151
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_151
Fine Screens,start,1969-12-31 16:35:00+00:00,case_151
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_151
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_151
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_151
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_151
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_151
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_151
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_151
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_151
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_151
Pond,start,1969-12-31 20:01:00+00:00,case_151
Pond,complete,1969-12-31 20:21:00+00:00,case_151
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_151
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_151
Effluent Pumping Station,start,1969-12-31 21:31:00+00:00,case_151
Effluent Pumping Station,complete,1969-12-31 22:21:00+00:00,case_151
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1933
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1933
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1933
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1933
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_1933
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_1933
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_1933
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_1933
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4803
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4803
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4803
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4803
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_4803
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_4803
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_4803
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_4803
Blend Tank,start,1969-12-31 18:33:00+00:00,case_4803
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_4803
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_4803
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_4803
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3209
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3209
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3209
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3209
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_3209
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_3209
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_3209
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_3209
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3117
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3117
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3117
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3117
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_3117
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_3117
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_3117
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_3117
Blend Tank,start,1969-12-31 18:33:00+00:00,case_3117
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_3117
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_3117
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_3117
Storage Tank,start,1969-12-31 20:43:00+00:00,case_3117
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_3117
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_3117
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_3117
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_224
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_224
Fine Screens,start,1969-12-31 16:35:00+00:00,case_224
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_224
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_224
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_224
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_224
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_224
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_224
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_224
Bio-reactor Tanks,start,1969-12-31 19:51:00+00:00,case_224
Bio-reactor Tanks,complete,1969-12-31 20:41:00+00:00,case_224
Bio-reactor Tanks,start,1969-12-31 20:51:00+00:00,case_224
Bio-reactor Tanks,complete,1969-12-31 21:41:00+00:00,case_224
Gravity Thickening,start,1969-12-31 21:51:00+00:00,case_224
Gravity Thickening,complete,1969-12-31 22:31:00+00:00,case_224
Blend Tank,start,1969-12-31 22:34:00+00:00,case_224
Blend Tank,complete,1969-12-31 23:44:00+00:00,case_224
Anaerobic Digester,start,1969-12-31 23:59:00+00:00,case_224
Anaerobic Digester,complete,1970-01-01 00:29:00+00:00,case_224
Storage Tank,start,1970-01-01 00:44:00+00:00,case_224
Storage Tank,complete,1970-01-01 01:29:00+00:00,case_224
Disposal to Landfill,start,1970-01-01 01:34:00+00:00,case_224
Disposal to Landfill,complete,1970-01-01 01:54:00+00:00,case_224
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2616
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2616
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2616
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2616
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_2616
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_2616
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_2616
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_2616
Gravity Thickening,start,1969-12-31 18:51:00+00:00,case_2616
Gravity Thickening,complete,1969-12-31 19:31:00+00:00,case_2616
Blend Tank,start,1969-12-31 19:34:00+00:00,case_2616
Blend Tank,complete,1969-12-31 20:44:00+00:00,case_2616
Anaerobic Digester,start,1969-12-31 20:59:00+00:00,case_2616
Anaerobic Digester,complete,1969-12-31 21:29:00+00:00,case_2616
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2284
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2284
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2284
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2284
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_2284
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_2284
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_2284
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_2284
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3543
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3543
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3543
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3543
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_3543
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_3543
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_3543
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_3543
Blend Tank,start,1969-12-31 18:33:00+00:00,case_3543
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_3543
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_3543
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_3543
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4469
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4469
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4469
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4469
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_4469
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_4469
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_4469
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_4469
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1727
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1727
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1727
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1727
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1727
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1727
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_1727
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_1727
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_1727
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_1727
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_1727
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_1727
Pond,start,1969-12-31 20:01:00+00:00,case_1727
Pond,complete,1969-12-31 20:21:00+00:00,case_1727
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_1727
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_1727
Cascade Aerator,start,1969-12-31 21:31:00+00:00,case_1727
Cascade Aerator,complete,1969-12-31 22:01:00+00:00,case_1727
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_130
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_130
Fine Screens,start,1969-12-31 16:35:00+00:00,case_130
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_130
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_130
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_130
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_130
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_130
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1179
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1179
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1179
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1179
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1179
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1179
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_1179
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_1179
Wastewater Centrifuge De-watering Thickening,start,1969-12-31 18:51:00+00:00,case_1179
Wastewater Centrifuge De-watering Thickening,complete,1969-12-31 19:51:00+00:00,case_1179
Blend Tank,start,1969-12-31 20:01:00+00:00,case_1179
Blend Tank,complete,1969-12-31 21:11:00+00:00,case_1179
Anaerobic Digester,start,1969-12-31 21:26:00+00:00,case_1179
Anaerobic Digester,complete,1969-12-31 21:56:00+00:00,case_1179
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2562
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2562
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2562
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2562
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_2562
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_2562
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_2562
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_2562
Blend Tank,start,1969-12-31 18:33:00+00:00,case_2562
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_2562
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_2562
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_2562
Storage Tank,start,1969-12-31 20:43:00+00:00,case_2562
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_2562
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_2562
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_2562
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4720
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4720
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4720
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4720
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_4720
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_4720
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_4720
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_4720
Blend Tank,start,1969-12-31 18:33:00+00:00,case_4720
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_4720
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_4720
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_4720
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_15
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_15
Fine Screens,start,1969-12-31 16:35:00+00:00,case_15
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_15
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_15
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_15
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_15
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_15
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2230
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2230
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2230
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2230
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_2230
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_2230
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_2230
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_2230
Blend Tank,start,1969-12-31 18:33:00+00:00,case_2230
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_2230
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_2230
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_2230
Storage Tank,start,1969-12-31 20:43:00+00:00,case_2230
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_2230
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_2230
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_2230
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_813
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_813
Fine Screens,start,1969-12-31 16:35:00+00:00,case_813
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_813
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_813
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_813
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_813
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_813
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1101
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1101
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1101
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1101
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1101
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1101
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_1101
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_1101
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_1101
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_1101
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_1101
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_1101
Pond,start,1969-12-31 20:01:00+00:00,case_1101
Pond,complete,1969-12-31 20:21:00+00:00,case_1101
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_1101
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_1101
Cascade Aerator,start,1969-12-31 21:31:00+00:00,case_1101
Cascade Aerator,complete,1969-12-31 22:01:00+00:00,case_1101
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4697
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4697
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4697
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4697
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_4697
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_4697
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_4697
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_4697
Dissolved-Air Flotation Thickening,start,1969-12-31 18:51:00+00:00,case_4697
Dissolved-Air Flotation Thickening,complete,1969-12-31 20:11:00+00:00,case_4697
Blend Tank,start,1969-12-31 20:31:00+00:00,case_4697
Blend Tank,complete,1969-12-31 21:41:00+00:00,case_4697
Anaerobic Digester,start,1969-12-31 21:56:00+00:00,case_4697
Anaerobic Digester,complete,1969-12-31 22:26:00+00:00,case_4697
Storage Tank,start,1969-12-31 22:41:00+00:00,case_4697
Storage Tank,complete,1969-12-31 23:26:00+00:00,case_4697
Disposal to Landfill,start,1969-12-31 23:31:00+00:00,case_4697
Disposal to Landfill,complete,1969-12-31 23:51:00+00:00,case_4697
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4342
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4342
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4342
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4342
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_4342
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_4342
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_4342
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_4342
Blend Tank,start,1969-12-31 18:33:00+00:00,case_4342
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_4342
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_4342
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_4342
Storage Tank,start,1969-12-31 20:43:00+00:00,case_4342
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_4342
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_4342
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_4342
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2732
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2732
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2732
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2732
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_2732
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_2732
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_2732
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_2732
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_2732
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_2732
Wastewater Centrifuge De-watering Thickening,start,1969-12-31 19:51:00+00:00,case_2732
Wastewater Centrifuge De-watering Thickening,complete,1969-12-31 20:51:00+00:00,case_2732
Blend Tank,start,1969-12-31 21:01:00+00:00,case_2732
Blend Tank,complete,1969-12-31 22:11:00+00:00,case_2732
Anaerobic Digester,start,1969-12-31 22:26:00+00:00,case_2732
Anaerobic Digester,complete,1969-12-31 22:56:00+00:00,case_2732
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1513
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1513
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1513
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1513
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1513
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1513
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_1513
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_1513
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_1513
