activity,lifecycle:transition,timestamp,case
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_897
Fine Screens,start,1969-12-31 16:35:00+00:00,case_897
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_897
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_897
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_897
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_897
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_897
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_570
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_570
Fine Screens,start,1969-12-31 16:35:00+00:00,case_570
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_570
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_570
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_570
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_570
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_570
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_749
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_749
Fine Screens,start,1969-12-31 16:35:00+00:00,case_749
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_749
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_749
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_749
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_749
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_749
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_749
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_749
Final Clarifier,start,1969-12-31 19:51:00+00:00,case_749
Final Clarifier,complete,1969-12-31 20:21:00+00:00,case_749
Chlorine Contact Basin,start,1969-12-31 20:26:00+00:00,case_749
Chlorine Contact Basin,complete,1969-12-31 20:56:00+00:00,case_749
Pond,start,1969-12-31 21:01:00+00:00,case_749
Pond,complete,1969-12-31 21:21:00+00:00,case_749
De-chlorination Pond,start,1969-12-31 21:31:00+00:00,case_749
De-chlorination Pond,complete,1969-12-31 22:11:00+00:00,case_749
Effluent Pumping Station,start,1969-12-31 22:31:00+00:00,case_749
Effluent Pumping Station,complete,1969-12-31 23:21:00+00:00,case_749
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_966
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_966
Fine Screens,start,1969-12-31 16:35:00+00:00,case_966
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_966
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_966
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_966
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_966
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_966
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_177
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_177
Fine Screens,start,1969-12-31 16:35:00+00:00,case_177
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_177
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_177
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_177
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_177
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_177
Blend Tank,start,1969-12-31 18:33:00+00:00,case_177
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_177
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_177
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_177
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_883
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_883
Fine Screens,start,1969-12-31 16:35:00+00:00,case_883
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_883
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_883
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_883
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_883
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_883
Blend Tank,start,1969-12-31 18:33:00+00:00,case_883
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_883
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_883
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_883
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_644
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_644
Fine Screens,start,1969-12-31 16:35:00+00:00,case_644
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_644
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_644
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_644
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_644
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_644
Blend Tank,start,1969-12-31 18:33:00+00:00,case_644
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_644
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_644
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_644
Storage Tank,start,1969-12-31 20:43:00+00:00,case_644
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_644
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_644
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_644
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_271
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_271
Fine Screens,start,1969-12-31 16:35:00+00:00,case_271
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_271
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_271
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_271
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_271
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_271
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_77
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_77
Fine Screens,start,1969-12-31 16:35:00+00:00,case_77
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_77
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_77
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_77
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_77
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_77
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_77
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_77
Final Clarifier,start,1969-12-31 19:51:00+00:00,case_77
Final Clarifier,complete,1969-12-31 20:21:00+00:00,case_77
Chlorine Contact Basin,start,1969-12-31 20:26:00+00:00,case_77
Chlorine Contact Basin,complete,1969-12-31 20:56:00+00:00,case_77
Pond,start,1969-12-31 21:01:00+00:00,case_77
Pond,complete,1969-12-31 21:21:00+00:00,case_77
De-chlorination Pond,start,1969-12-31 21:31:00+00:00,case_77
De-chlorination Pond,complete,1969-12-31 22:11:00+00:00,case_77
Cascade Aerator,start,1969-12-31 22:31:00+00:00,case_77
Cascade Aerator,complete,1969-12-31 23:01:00+00:00,case_77
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_85
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_85
Fine Screens,start,1969-12-31 16:35:00+00:00,case_85
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_85
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_85
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_85
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_85
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_85
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_113
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_113
Fine Screens,start,1969-12-31 16:35:00+00:00,case_113
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_113
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_113
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_113
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_113
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_113
Blend Tank,start,1969-12-31 18:33:00+00:00,case_113
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_113
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_113
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_113
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_800
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_800
Fine Screens,start,1969-12-31 16:35:00+00:00,case_800
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_800
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_800
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_800
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_800
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_800
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_764
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_764
Fine Screens,start,1969-12-31 16:35:00+00:00,case_764
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_764
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_764
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_764
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_764
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_764
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_358
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_358
Fine Screens,start,1969-12-31 16:35:00+00:00,case_358
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_358
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_358
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_358
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_358
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_358
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_954
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_954
Fine Screens,start,1969-12-31 16:35:00+00:00,case_954
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_954
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_954
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_954
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_954
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_954
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_90
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_90
Fine Screens,start,1969-12-31 16:35:00+00:00,case_90
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_90
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_90
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_90
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_90
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_90
Dissolved-Air Flotation Thickening,start,1969-12-31 18:51:00+00:00,case_90
Dissolved-Air Flotation Thickening,complete,1969-12-31 20:11:00+00:00,case_90
Blend Tank,start,1969-12-31 20:31:00+00:00,case_90
Blend Tank,complete,1969-12-31 21:41:00+00:00,case_90
Anaerobic Digester,start,1969-12-31 21:56:00+00:00,case_90
Anaerobic Digester,complete,1969-12-31 22:26:00+00:00,case_90
Storage Tank,start,1969-12-31 22:41:00+00:00,case_90
Storage Tank,complete,1969-12-31 23:26:00+00:00,case_90
Disposal to Landfill,start,1969-12-31 23:31:00+00:00,case_90
Disposal to Landfill,complete,1969-12-31 23:51:00+00:00,case_90
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_334
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_334
Fine Screens,start,1969-12-31 16:35:00+00:00,case_334
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_334
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_334
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_334
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_334
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_334
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_334
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_334
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_334
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_334
Pond,start,1969-12-31 20:01:00+00:00,case_334
Pond,complete,1969-12-31 20:21:00+00:00,case_334
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_334
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_334
Effluent Pumping Station,start,1969-12-31 21:31:00+00:00,case_334
Effluent Pumping Station,complete,1969-12-31 22:21:00+00:00,case_334
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_157
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_157
Fine Screens,start,1969-12-31 16:35:00+00:00,case_157
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_157
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_157
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_157
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_157
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_157
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_783
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_783
Fine Screens,start,1969-12-31 16:35:00+00:00,case_783
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_783
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_783
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_783
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_783
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_783
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_569
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_569
Fine Screens,start,1969-12-31 16:35:00+00:00,case_569
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_569
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_569
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_569
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_569
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_569
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_645
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_645
Fine Screens,start,1969-12-31 16:35:00+00:00,case_645
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_645
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_645
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_645
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_645
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_645
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_535
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_535
Fine Screens,start,1969-12-31 16:35:00+00:00,case_535
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_535
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_535
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_535
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_535
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_535
Blend Tank,start,1969-12-31 18:33:00+00:00,case_535
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_535
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_535
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_535
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_714
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_714
Fine Screens,start,1969-12-31 16:35:00+00:00,case_714
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_714
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_714
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_714
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_714
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_714
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_714
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_714
Bio-reactor Tanks,start,1969-12-31 19:51:00+00:00,case_714
Bio-reactor Tanks,complete,1969-12-31 20:41:00+00:00,case_714
Wastewater Centrifuge De-watering Thickening,start,1969-12-31 20:51:00+00:00,case_714
Wastewater Centrifuge De-watering Thickening,complete,1969-12-31 21:51:00+00:00,case_714
Blend Tank,start,1969-12-31 22:01:00+00:00,case_714
Blend Tank,complete,1969-12-31 23:11:00+00:00,case_714
Anaerobic Digester,start,1969-12-31 23:26:00+00:00,case_714
Anaerobic Digester,complete,1969-12-31 23:56:00+00:00,case_714
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_9
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_9
Fine Screens,start,1969-12-31 16:35:00+00:00,case_9
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_9
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_9
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_9
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_9
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_9
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_849
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_849
Fine Screens,start,1969-12-31 16:35:00+00:00,case_849
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_849
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_849
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_849
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_849
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_849
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_929
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_929
Fine Screens,start,1969-12-31 16:35:00+00:00,case_929
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_929
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_929
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_929
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_929
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_929
Gravity Thickening,start,1969-12-31 18:51:00+00:00,case_929
Gravity Thickening,complete,1969-12-31 19:31:00+00:00,case_929
Blend Tank,start,1969-12-31 19:34:00+00:00,case_929
Blend Tank,complete,1969-12-31 20:44:00+00:00,case_929
Anaerobic Digester,start,1969-12-31 20:59:00+00:00,case_929
Anaerobic Digester,complete,1969-12-31 21:29:00+00:00,case_929
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_482
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_482
Fine Screens,start,1969-12-31 16:35:00+00:00,case_482
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_482
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_482
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_482
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_482
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_482
Blend Tank,start,1969-12-31 18:33:00+00:00,case_482
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_482
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_482
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_482
Storage Tank,start,1969-12-31 20:43:00+00:00,case_482
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_482
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_482
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_482
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_219
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_219
Fine Screens,start,1969-12-31 16:35:00+00:00,case_219
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_219
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_219
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_219
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_219
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_219
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_839
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_839
Fine Screens,start,1969-12-31 16:35:00+00:00,case_839
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_839
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_839
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_839
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_839
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_839
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_654
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_654
Fine Screens,start,1969-12-31 16:35:00+00:00,case_654
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_654
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_654
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_654
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_654
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_654
